position,image_path,candidate_id,ticker,session_date,visible_maxpush_pct,pm_open_to_momentum_trigger_pct,pm_open_to_scanner_pct,pm_open_to_premarket_extension_high_pct,das_state,first_dip_depth_pct,first_rebreak_type,first_rebreak_ts_et
130,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0130_IBO_2025-06-23_push61.02_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:IBO:2025-06-23T11:47:00+00:00,IBO,2025-06-23,61.0238,58.54761904761906,19.0476,192.8571428571429,rebreak_confirmed,17.9506,single_candle_rebreak,2025-06-23 07:53:00 EDT
131,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0131_MITQ_2024-06-05_push60.67_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:MITQ:2024-06-05T11:03:00+00:00,MITQ,2024-06-05,60.6742,50.56179775280899,39.3258,84.2696629213483,rebreak_confirmed,13.986,vwap_reclaim_rebreak,2024-06-05 07:46:00 EDT
132,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0132_AIHS_2025-09-03_push60.24_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:AIHS:2025-09-03T11:42:00+00:00,AIHS,2025-09-03,60.241,59.839357429718866,34.1365,77.51004016064256,rebreak_confirmed,7.5188,single_candle_rebreak,2025-09-03 07:47:00 EDT
133,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0133_MOTS_2024-01-30_push60.19_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:MOTS:2024-01-30T13:02:00+00:00,MOTS,2024-01-30,60.1942,50.48543689320388,54.3689,65.04854368932038,rebreak_confirmed,12.1212,single_candle_rebreak,2024-01-30 08:04:00 EST
134,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0134_BKYI_2025-01-10_push59.67_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:BKYI:2025-01-10T13:29:00+00:00,BKYI,2025-01-10,59.6667,59.66666666666667,25.6944,59.66666666666667,rebreak_confirmed,30.8455,vwap_reclaim_rebreak,2025-01-10 08:39:00 EST
135,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0135_CETY_2025-11-25_push59.63_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:CETY:2025-11-25T14:16:00+00:00,CETY,2025-11-25,59.633,59.63302752293577,43.1193,68.80733944954129,rebreak_confirmed,9.1954,vwap_reclaim_rebreak,2025-11-25 09:22:00 EST
136,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0136_TPET_2025-01-08_push59.38_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:TPET:2025-01-08T09:51:00+00:00,TPET,2025-01-08,59.375,59.375,51.5625,107.03124999999997,rebreak_confirmed,14.2157,last_red_high_break,2025-01-08 04:54:00 EST
137,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0137_AZTR_2025-10-20_push58.93_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:AZTR:2025-10-20T12:02:00+00:00,AZTR,2025-10-20,58.9329,56.094792110117794,51.8377,78.79948914431674,rebreak_confirmed,12.5893,vwap_reclaim_rebreak,2025-10-20 08:21:00 EDT
138,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0138_ZENA_2025-06-05_push58.49_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:ZENA:2025-06-05T12:01:00+00:00,ZENA,2025-06-05,58.4906,58.490566037735846,40.8805,70.44025157232703,rebreak_confirmed,13.6905,vwap_reclaim_rebreak,2025-06-05 08:31:00 EDT
139,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0139_ICCM_2025-07-25_push58.38_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:ICCM:2025-07-25T13:01:00+00:00,ICCM,2025-07-25,58.3756,58.37563451776651,34.0102,58.37563451776651,rebreak_confirmed,19.2308,vwap_reclaim_rebreak,2025-07-25 09:05:00 EDT
140,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0140_KAPA_2025-07-15_push58.28_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:KAPA:2025-07-15T12:01:00+00:00,KAPA,2025-07-15,58.2756,58.275550195960214,58.2756,183.38860416038588,rebreak_confirmed,14.2857,vwap_reclaim_rebreak,2025-07-15 08:20:00 EDT
141,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0141_MITQ_2025-06-20_push58.13_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:MITQ:2025-06-20T11:54:00+00:00,MITQ,2025-06-20,58.1335,54.7869587717785,36.2774,84.5782301190271,rebreak_confirmed,17.6503,single_candle_rebreak,2025-06-20 07:58:00 EDT
142,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0142_RYDE_2025-10-30_push57.99_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:RYDE:2025-10-30T10:05:00+00:00,RYDE,2025-10-30,57.9892,52.60323159784558,33.4291,57.98922800718132,rebreak_confirmed,12.7614,single_candle_rebreak,2025-10-30 06:09:00 EDT
143,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0143_DARE_2025-07-14_push57.94_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:DARE:2025-07-14T12:02:00+00:00,DARE,2025-07-14,57.9365,52.781746031746025,39.2857,312.69841269841277,rebreak_confirmed,27.1357,vwap_reclaim_rebreak,2025-07-14 08:05:00 EDT
144,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0144_BATL_2026-01-26_push56.84_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:BATL:2026-01-26T09:01:00+00:00,BATL,2026-01-26,56.8421,51.052631578947384,50.5263,258.94210526315794,rebreak_confirmed,17.1141,vwap_reclaim_rebreak,2026-01-26 04:09:00 EST
145,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0145_BATL_2025-06-16_push55.76_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:BATL:2025-06-16T08:01:00+00:00,BATL,2025-06-16,55.7621,55.76208178438663,47.5836,123.04832713754648,rebreak_confirmed,11.6945,single_candle_rebreak,2025-06-16 04:03:00 EDT
146,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0146_LBGJ_2026-02-27_push55.53_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:LBGJ:2026-02-27T14:03:00+00:00,LBGJ,2026-02-27,55.5275,55.5275325767129,25.0525,58.68011769651113,rebreak_confirmed,23.6486,single_candle_rebreak,2026-02-27 09:05:00 EST
147,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0147_QSI_2024-11-20_push55.09_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:QSI:2024-11-20T12:01:00+00:00,QSI,2024-11-20,55.0949,55.094941295839995,30.1348,144.9630381214669,rebreak_confirmed,10.1869,single_candle_rebreak,2024-11-20 07:05:00 EST
148,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0148_GSIT_2025-10-20_push54.98_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:GSIT:2025-10-20T13:18:00+00:00,GSIT,2025-10-20,54.9843,51.85909980430527,34.3933,60.46966731898237,rebreak_confirmed,6.3096,single_candle_rebreak,2025-10-20 09:24:00 EDT
149,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0149_DRMA_2025-12-24_push54.68_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:DRMA:2025-12-24T13:01:00+00:00,DRMA,2025-12-24,54.6798,54.679802955665046,43.3498,66.00985221674878,rebreak_confirmed,12.1019,single_candle_rebreak,2025-12-24 08:03:00 EST
150,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0150_EVTV_2026-01-06_push54.33_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:EVTV:2026-01-06T12:00:00+00:00,EVTV,2026-01-06,54.3291,54.32906094690034,39.1839,92.28354695265499,rebreak_confirmed,12.3559,single_candle_rebreak,2026-01-06 07:02:00 EST
151,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0151_GPUS_2025-07-01_push54.29_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:GPUS:2025-07-01T10:32:00+00:00,GPUS,2025-07-01,54.2857,54.285714285714306,33.5714,140.71428571428575,rebreak_confirmed,23.6111,single_candle_rebreak,2025-07-01 06:34:00 EDT
152,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0152_PHIO_2025-11-03_push54.19_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:PHIO:2025-11-03T12:47:00+00:00,PHIO,2025-11-03,54.1872,54.18719211822661,35.468,133.99014778325125,rebreak_confirmed,15.9744,vwap_reclaim_rebreak,2025-11-03 07:57:00 EST
153,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0153_VRME_2026-02-12_push54.17_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:VRME:2026-02-12T13:05:00+00:00,VRME,2026-02-12,54.1652,54.165164082221416,17.9679,54.165164082221416,rebreak_confirmed,29.2398,vwap_reclaim_rebreak,2026-02-12 08:17:00 EST
154,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0154_NKGN_2025-02-21_push54.02_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:NKGN:2025-02-21T13:02:00+00:00,NKGN,2025-02-21,54.0179,54.01785714285713,38.4152,54.01785714285713,rebreak_confirmed,13.0435,vwap_reclaim_rebreak,2025-02-21 08:09:00 EST
155,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0155_GV_2025-03-05_push53.85_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:GV:2025-03-05T14:01:00+00:00,GV,2025-03-05,53.8462,53.84615384615385,40.0,80.76923076923077,rebreak_confirmed,14.0,vwap_reclaim_rebreak,2025-03-05 09:04:00 EST
156,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0156_LAES_2024-12-16_push53.85_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:LAES:2024-12-16T09:00:00+00:00,LAES,2024-12-16,53.8462,53.846153846153854,43.0769,53.846153846153854,rebreak_confirmed,19.0,vwap_reclaim_rebreak,2024-12-16 04:43:00 EST
157,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0157_ICON_2026-01-20_push53.85_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:ICON:2026-01-20T09:02:00+00:00,ICON,2026-01-20,53.8462,52.36686390532546,33.432,82.54437869822485,rebreak_confirmed,20.8654,single_candle_rebreak,2026-01-20 04:04:00 EST
158,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0158_STI_2025-10-13_push53.70_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:STI:2025-10-13T10:04:00+00:00,STI,2025-10-13,53.6972,53.69718309859156,40.1408,137.85211267605635,rebreak_confirmed,18.6712,single_candle_rebreak,2025-10-13 06:06:00 EDT
159,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0159_ALBT_2026-02-26_push53.52_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:ALBT:2026-02-26T13:01:00+00:00,ALBT,2026-02-26,53.5152,53.515151515151516,44.3434,172.72727272727275,rebreak_confirmed,10.5145,vwap_reclaim_rebreak,2026-02-26 08:04:00 EST
160,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0160_VERO_2025-11-10_push53.30_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:VERO:2025-11-10T12:33:00+00:00,VERO,2025-11-10,53.304,53.30396475770925,39.6916,59.91189427312775,rebreak_confirmed,22.1264,vwap_reclaim_rebreak,2025-11-10 07:38:00 EST
161,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0161_APCX_2024-12-19_push53.25_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:APCX:2024-12-19T09:01:00+00:00,APCX,2024-12-19,53.2545,53.25454545454544,38.1818,158.18181818181816,rebreak_confirmed,13.3942,single_candle_rebreak,2024-12-19 04:05:00 EST
162,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0162_QLGN_2025-09-22_push53.21_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:QLGN:2025-09-22T08:01:00+00:00,QLGN,2025-09-22,53.211,52.90519877675841,52.1407,103.36391437308869,rebreak_confirmed,14.5709,single_candle_rebreak,2025-09-22 04:04:00 EDT
163,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0163_SSKN_2025-09-02_push53.15_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:SSKN:2025-09-02T12:06:00+00:00,SSKN,2025-09-02,53.1496,53.14960629921261,29.1339,77.55905511811022,rebreak_confirmed,16.1954,vwap_reclaim_rebreak,2025-09-02 08:17:00 EDT
164,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0164_PTIX_2025-08-21_push52.75_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:PTIX:2025-08-21T12:13:00+00:00,PTIX,2025-08-21,52.7469,52.74687660448399,47.6382,81.41365736779052,rebreak_confirmed,7.563,vwap_reclaim_rebreak,2025-08-21 08:22:00 EDT
165,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0165_POAI_2024-07-25_push52.73_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:POAI:2024-07-25T11:56:00+00:00,POAI,2024-07-25,52.7273,52.72727272727271,41.8182,147.27272727272725,rebreak_confirmed,11.9048,vwap_reclaim_rebreak,2024-07-25 08:23:00 EDT
166,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0166_AZTR_2025-08-27_push52.40_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:AZTR:2025-08-27T12:10:00+00:00,AZTR,2025-08-27,52.4017,52.401687304395175,29.2557,106.83086134167914,rebreak_confirmed,20.1518,single_candle_rebreak,2025-08-27 08:12:00 EDT
167,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0167_LAES_2024-12-11_push52.40_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:LAES:2024-12-11T09:00:00+00:00,LAES,2024-12-11,52.3995,52.399481193255504,35.1059,78.33981841763942,rebreak_confirmed,18.4397,single_candle_rebreak,2024-12-11 04:02:00 EST
168,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0168_IVF_2026-01-20_push52.23_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:IVF:2026-01-20T09:01:00+00:00,IVF,2026-01-20,52.2337,52.233676975944995,-11.3402,70.10309278350515,rebreak_confirmed,24.1535,vwap_reclaim_rebreak,2026-01-20 04:39:00 EST
169,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0169_VTAK_2025-08-18_push52.14_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:VTAK:2025-08-18T12:04:00+00:00,VTAK,2025-08-18,52.1401,52.14007782101169,46.3035,105.44747081712065,rebreak_confirmed,17.3913,vwap_reclaim_rebreak,2025-08-18 08:07:00 EDT
170,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0170_VSEE_2024-12-06_push52.03_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:VSEE:2024-12-06T13:02:00+00:00,VSEE,2024-12-06,52.027,52.02702702702703,33.1081,65.54054054054056,rebreak_confirmed,16.8889,single_candle_rebreak,2024-12-06 08:05:00 EST
171,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0171_VSEE_2025-10-28_push51.72_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:VSEE:2025-10-28T12:21:00+00:00,VSEE,2025-10-28,51.7235,51.72353760445682,27.0369,601.6016713091923,rebreak_confirmed,10.4991,vwap_reclaim_rebreak,2025-10-28 08:36:00 EDT
172,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0172_VSTE_2025-03-12_push51.69_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:VSTE:2025-03-12T11:01:00+00:00,VSTE,2025-03-12,51.6881,50.60289389067524,40.6752,109.0032154340836,rebreak_confirmed,6.5978,single_candle_rebreak,2025-03-12 07:07:00 EDT
173,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0173_SNGX_2025-08-18_push51.64_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:SNGX:2025-08-18T11:31:00+00:00,SNGX,2025-08-18,51.6364,51.63636363636363,34.9091,61.81818181818183,rebreak_confirmed,8.2734,last_red_high_break,2025-08-18 07:37:00 EDT
174,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0174_CGTL_2025-12-10_push51.58_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:CGTL:2025-12-10T14:20:00+00:00,CGTL,2025-12-10,51.5841,51.12930119751403,43.9745,52.34197362437472,rebreak_confirmed,17.0,vwap_reclaim_rebreak,2025-12-10 09:27:00 EST
175,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0175_AZTR_2025-06-17_push50.51_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:AZTR:2025-06-17T12:04:00+00:00,AZTR,2025-06-17,50.5126,50.51262264358945,24.8153,68.13471502590673,rebreak_confirmed,23.1707,single_candle_rebreak,2025-06-17 08:06:00 EDT
176,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0176_XAIR_2025-07-22_push50.15_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:XAIR:2025-07-22T11:32:00+00:00,XAIR,2025-07-22,50.1502,50.150150150150154,20.4204,50.150150150150154,rebreak_confirmed,20.8,vwap_reclaim_rebreak,2025-07-22 08:10:00 EDT
177,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0177_MRIN_2025-05-06_push50.00_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:MRIN:2025-05-06T08:01:00+00:00,MRIN,2025-05-06,50.0,50.000000000000014,3.3333,55.83333333333334,rebreak_confirmed,5.5556,multi_candle_flag_break,2025-05-06 06:37:00 EDT
178,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0178_GETY_2025-10-31_push49.51_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:GETY:2025-10-31T12:01:00+00:00,GETY,2025-10-31,49.505,59.900990099009896,48.0149,84.65346534653465,rebreak_confirmed,13.5728,ascending_flag_break,2025-10-31 08:05:00 EDT
179,C:\TSIS_Data\00_CTO\13_TRADING_SYSTEMS\03_STRATEGY_LIBRARY\LONG\DAS\runs\das_scanner_appearance_20260628T114046Z\chart_exports\event_day_premarket_detail_only\20260628T183512Z\images\0179_VSTE_2024-12-18_push49.40_rebreak_03_event_day_premarket_detail.png,das_scanner_appearance:VSTE:2024-12-18T09:14:00+00:00,VSTE,2024-12-18,49.3976,52.40963855421686,42.1687,151.80722891566262,rebreak_confirmed,18.5484,vwap_reclaim_rebreak,2024-12-18 04:30:00 EST
