ticker,final_policy_bucket_lt1b,file_month_count
IPCX,good,1
IPST,review,1
IPVF,bad,1
IPXX,good,1
IQST,review,1
IRD,review,1
ISAA,bad,1
ITAC,good,1
ITHX,bad,1
IVP,review,1
JBIO,review,1
JCIC,good,1
JELD,review,1
JILL,review,1
JIVE,review,1
JLHL,review,1
JMAC,bad,1
JMSB,review,1
JOFF,good,1
JUNS,review,1
JYAC,bad,1
KAL,review,1
KFFB,bad,1
KFFB,good,1
KITT,review,1
KLDO,review,1
KMDA,good,1
KNTE,review,1
KODK,good,1
KODK,review,1
KOPN,review,1
KREF,review,1
KVSA,good,1
KYCH,bad,1
LACQ,bad,1
LAES,review,1
LAX,bad,1
LEGH,review,1
LEV,review,1
LFAC,bad,1
LFG,review,1
LFT,review,1
LGMK,review,1
LGO,review,1
LGVC,bad,1
LGVN,review,1
LHC,bad,1
LILM,review,1
LITS,review,1
LNZA,review,1
LOTZ,review,1
LUXA,good,1
LVWR,review,1
LXU,review,1
LYRA,review,1
MAQC,bad,1
MARX,bad,1
MAXN,review,1
MCBC,review,1
MCS,review,1
MDCA,review,1
MDV,review,1
MDVX,bad,1
MEC,review,1
METC,review,1
MGOL,good,1
MGRT,review,1
MGRX,review,1
MHLD,review,1
MICR,bad,1
MIII,review,1
MIMI,review,1
MIT,bad,1
MIT,good,1
MJCO,good,1
MKGI,good,1
MKTW,review,1
MKUL,review,1
MLGO,review,1
MMMW,review,1
MNCL,bad,1
MNDR,review,1
MOBX,good,1
MPAC,bad,1
MRDN,good,1
MRLN,review,1
MRNS,review,1
MRSN,review,1
MSSA,bad,1
MURA,review,1
MVST,review,1
MXCT,review,1
MYMD,review,1
MYSE,review,1
MYSZ,good,1
NA,review,1
NAAC,bad,1
NBAC,good,1
NBBK,review,1
NCAC,bad,1
NCSM,good,1
NDAC,good,1
NDACW,good,1
NDLS,review,1
NDRA,good,1
NEBU,bad,1
NECB,review,1
NEP,review,1
NEPT,good,1
NFGC,review,1
NINE,review,1
NIR,review,1
NIVF,review,1
NIXX,review,1
NLNK,review,1
NLTX,review,1
NMAX,review,1
NOAC,good,1
NOTV,review,1
NPAC,good,1
NPCE,review,1
NRBO,review,1
NREF,review,1
NRGY,review,1
NSCO,review,1
NSEC,bad,1
NSTG,review,1
NSTS,bad,1
NTBL,review,1
NTGN,review,1
NTI,review,1
NTP,good,1
NVEC,review,1
NVSA,bad,1
NWPX,review,1
NWTG,review,1
NXRT,review,1
NXU,good,1
OBCI,good,1
OCC,good,1
OCLS,bad,1
OEC,good,1
OFED,bad,1
OFED,good,1
OHPA,good,1
OLPX,review,1
OMED,review,1
ONS,bad,1
OPA,bad,1
OPRT,review,1
ORGN,review,1
ORIS,review,1
ORSN,bad,1
OTEL,bad,1
OTIV,good,1
OTRA,bad,1
OTRK,review,1
OVID,review,1
OWLT,review,1
OXAC,bad,1
OXBR,good,1
OYST,review,1
PAAC,bad,1
PACK,review,1
PACX,good,1
PAFO,bad,1
PAQC,bad,1
PASG,good,1
PASG,review,1
PAVM,good,1
PAYS,review,1
PBBI,good,1
PBHC,bad,1
PCCT,bad,1
PCPC,good,1
PD,review,1
PDAC,review,1
PE,bad,1
PEAR,review,1
PEGR,bad,1
PEGY,review,1
PERI,good,1
PFDR,good,1
PFIN,bad,1
PFSW,review,1
PHAT,review,1
PHIC,bad,1
PINE,review,1
PIRS,good,1
PLRZ,review,1
PLXP,good,1
PMVP,review,1
PNAC,bad,1
POW,good,1
PPIH,good,1
PRHIZ,good,1
PRLH,bad,1
PRPO,good,1
PRST,good,1
PRZO,review,1
PSTI,good,1
PTI,review,1
PTK,bad,1
PTRA,review,1
PVAC,good,1
PXMD,review,1
PYXS,review,1
PZN,review,1
QFTA,good,1
QMMM,review,1
QNTM,review,1
QPSA,review,1
QTRH,bad,1
QTRH,good,1
QTTB,review,1
RAAQ,bad,1
RAIL,review,1
RANI,review,1
RBB,review,1
RBBN,review,1
RBOT,review,1
RBT,review,1
RCHG,good,1
RDZN,review,1
REKR,good,1
REKR,review,1
REPL,review,1
REV,review,1
REVE,bad,1
RFIL,good,1
RIBT,good,1
RICO,good,1
RIGL,review,1
ROCH,good,1
ROI,bad,1
RONI,bad,1
ROOT,review,1
ROSE,good,1
ROSS,good,1
RSKD,review,1
RST,review,1
RSVR,review,1
RUBY,review,1
RVAC,bad,1
RVLP,good,1
RVYL,review,1
RXRA,good,1
RXST,review,1
RYM,review,1
SALT,good,1
SBOW,review,1
SBT,review,1
SBXC,good,1
SCLE,bad,1
SCLX,review,1
SCYX,review,1
SDOT,review,1
SEPA,bad,1
SERV,good,1
SEVN,review,1
SGC,review,1
SGML,review,1
SHLD,review,1
SI,review,1
SIC,good,1
SIGA,good,1
SIGM,review,1
SINT,review,1
SKLZ,review,1
SKYQ,review,1
SLAC,good,1
SLDB,review,1
SLS,review,1
SLSN,review,1
SMIH,bad,1
SMIT,good,1
SMLR,review,1
SMTI,review,1
SMX,review,1
SMXT,review,1
SND,review,1
SNDL,good,1
SNR,review,1
SNRH,bad,1
SNTI,review,1
SOAR,review,1
SOCA,good,1
SOFO,good,1
SOLY,review,1
SONA,review,1
SONM,review,1
SOPA,review,1
SOPH,review,1
SOWG,review,1
SPEC,review,1
SPGS,good,1
SPKB,bad,1
SPPI,review,1
SPRO,review,1
SRAX,good,1
SRG,good,1
SRSA,bad,1
SRSA,good,1
SSAA,good,1
SSNT,good,1
STHO,review,1
STIM,review,1
STND,good,1
STRY,review,1
STSA,review,1
STXS,review,1
SV,review,1
SVFB,bad,1
SVRA,review,1
SWAG,good,1
SWET,bad,1
SZZL,bad,1
TACA,bad,1
TACA,good,1
TACH,good,1
TANH,good,1
TANNI,review,1
TATT,good,1
TAX,review,1
TBH,review,1
TBHC,review,1
TBLT,review,1
TBN,review,1
TCBC,bad,1
TCBS,bad,1
TCBS,good,1
TCS,good,1
TCVA,bad,1
TECX,review,1
TELL,good,1
TELO,review,1
TENK,bad,1
TG,review,1
TH,review,1
THCP,bad,1
THLD,review,1
THRY,review,1
THST,bad,1
TIO,review,1
TLRA,review,1
TLSI,review,1
TMDE,review,1
TMPM,bad,1
TMPM,good,1
TMPO,review,1
TMSR,bad,1
TNTR,review,1
TNYA,review,1
TOON,review,1
TORC,review,1
TORO,review,1
TPET,good,1
TPGY,good,1
TPIC,review,1
TRAW,review,1
TRCA,bad,1
TRDA,review,1
TRHC,review,1
TRIN,review,1
TRNX,good,1
TRSG,good,1
TSPQ,good,1
TTCF,review,1
TTSH,bad,1
TUEM,review,1
TUP,review,1
TUSK,review,1
TWCT,review,1
TWG,review,1
TWOA,good,1
TYME,good,1
TZAC,bad,1
UBOH,bad,1
UDMY,review,1
UEIC,review,1
UFI,review,1
UIS,review,1
UMAC,review,1
UNAM,bad,1
UPXI,review,1
USBC,review,1
UTAA,bad,1
UTZ,review,1
UXG,review,1
VANI,review,1
VAQC,bad,1
VATE,review,1
VCXA,good,1
VDSI,review,1
VENU,review,1
VERX,review,1
VINP,review,1
VITL,review,1
VIVK,good,1
VIVS,review,1
VLDR,review,1
VLN,review,1
VLTA,review,1
VMAC,good,1
VNCE,good,1
VORB,review,1
VPCB,bad,1
VPCB,good,1
VRCA,review,1
VREX,review,1
VRNG,bad,1
VSAR,review,1
VTS,review,1
VWE,good,1
WALD,good,1
WBAI,good,1
WBX,review,1
WEJO,review,1
WIFI,review,1
WILC,good,1
WIMI,review,1
WQGA,good,1
WTER,review,1
WWAC,bad,1
XAN,review,1
XERS,review,1
XHLD,review,1
XOS,review,1
XTKG,review,1
YAAS,review,1
YGMZ,good,1
YHC,review,1
ZING,good,1
ZNTE,review,1
ZVSA,review,1
ZWRK,good,1
