run_id,market_date,ticker,symbol,ask_exchange,ask_price,ask_size,bid_exchange,bid_price,bid_size,conditions,indicators,participant_timestamp,sequence_number,timestamp,trf_timestamp,tape,source_time_et,observed_at_utc,last_price,session_volume,session_high,session_low,session_open,prev_close,today_close,vwap,trades_all_day,relative_volume,year,month,day,event_line_index,command,stage,raw_line
das_cmdapi_live_20260708T193719Z,2026-07-08,VTAK,VTAK,,1.27,139,,1.26,311,,,,,2026-07-08T20:02:42Z,,A,16:02:42,2026-07-08T20:02:42+00:00,1.265,189239820,1.74,1.2,1.21,0.7127,0,1.3575,548624,1663,2026,7,8,259,SUBSCRIPTION_STREAM,streaming,$Quote VTAK A:1.27 Asz:139 B:1.26 Bsz:311 V:189239820 L:1.265 Hi:1.74 Lo:1.2 op:1.21 ycl:0.7127 tcl:0 PE:A VWAP:1.3575 tradesAllDay:548624 RVOL:1663 T:16:02:42
das_cmdapi_live_20260708T193719Z,2026-07-08,SRXH,SRXH,,2.07,6,,2.06,60,,,,,2026-07-08T20:02:42Z,,A,16:02:42,2026-07-08T20:02:42+00:00,2.0603,53871421,2.5,0.96005,1.18,1.35,0,1.8885,144054,43,2026,7,8,269,SUBSCRIPTION_STREAM,streaming,$Quote SRXH A:2.07 Asz:6 B:2.06 Bsz:60 V:53871421 L:2.0603 Hi:2.5 Lo:0.96005 op:1.18 ycl:1.35 tcl:0 PE:A VWAP:1.8885 tradesAllDay:144054 RVOL:43 T:16:02:42
das_cmdapi_live_20260708T193719Z,2026-07-08,VTAK,VTAK,,1.27,44,,1.26,309,,,,,2026-07-08T20:02:42Z,,A,16:02:42,2026-07-08T20:02:42+00:00,1.265,189239820,1.74,1.2,1.21,0.7127,0,1.3575,548627,1663,2026,7,8,270,SUBSCRIPTION_STREAM,streaming,$Quote VTAK A:1.27 Asz:44 B:1.26 Bsz:309 V:189239820 L:1.265 Hi:1.74 Lo:1.2 op:1.21 ycl:0.7127 tcl:0 PE:A VWAP:1.3575 tradesAllDay:548627 RVOL:1663 T:16:02:42
das_cmdapi_live_20260708T193719Z,2026-07-08,CLRO,CLRO,,10.23,1,,10.13,2,,,,,2026-07-08T20:02:42Z,,Q,16:02:42,2026-07-08T20:02:45+00:00,10.34,5901473,14.59,9.5,11.87,13.84,0,12.011,75886,60,2026,7,8,0,SUBSCRIPTION_STREAM,streaming,$Quote CLRO A:10.23 Asz:1 B:10.13 Bsz:2 V:5901473 L:10.34 Hi:14.59 Lo:9.5 op:11.87 ycl:13.84 tcl:0 PE:Q VWAP:12.011 tradesAllDay:75886 RVOL:60 T:16:02:42
das_cmdapi_live_20260708T193719Z,2026-07-08,TVRD,TVRD,,4.81,6,,4.8,1,,,,,2026-07-08T20:02:42Z,,Q,16:02:42,2026-07-08T20:02:45+00:00,4.8,37124860,5.69,3.02,3.25,3.1,0,4.4352,218590,863,2026,7,8,3,SUBSCRIPTION_STREAM,streaming,$Quote TVRD A:4.81 Asz:6 B:4.8 Bsz:1 V:37124860 L:4.8 Hi:5.69 Lo:3.02 op:3.25 ycl:3.1 tcl:0 PE:Q VWAP:4.4352 tradesAllDay:218590 RVOL:863 T:16:02:42
das_cmdapi_live_20260708T193719Z,2026-07-08,TVRD,TVRD,,4.81,6,,4.8,1,,,,,2026-07-08T20:02:42Z,,Q,16:02:42,2026-07-08T20:02:45+00:00,4.8,37124860,5.69,3.02,3.25,3.1,0,4.4352,218590,863,2026,7,8,4,SUBSCRIPTION_STREAM,streaming,$Quote TVRD A:4.81 Asz:6 B:4.8 Bsz:1 V:37124860 L:4.8 Hi:5.69 Lo:3.02 op:3.25 ycl:3.1 tcl:0 PE:Q VWAP:4.4352 tradesAllDay:218590 RVOL:863 T:16:02:42
das_cmdapi_live_20260708T193719Z,2026-07-08,SRXH,SRXH,,2.07,6,,2.06,60,,,,,2026-07-08T20:02:42Z,,A,16:02:42,2026-07-08T20:02:45+00:00,2.0603,53871421,2.5,0.96005,1.18,1.35,0,1.8885,144054,43,2026,7,8,5,SUBSCRIPTION_STREAM,streaming,$Quote SRXH A:2.07 Asz:6 B:2.06 Bsz:60 V:53871421 L:2.0603 Hi:2.5 Lo:0.96005 op:1.18 ycl:1.35 tcl:0 PE:A VWAP:1.8885 tradesAllDay:144054 RVOL:43 T:16:02:42
das_cmdapi_live_20260708T193719Z,2026-07-08,TVRD,TVRD,,4.81,6,,4.8,1,,,,,2026-07-08T20:02:42Z,,Q,16:02:42,2026-07-08T20:02:45+00:00,4.8002,37124965,5.69,3.02,3.25,3.1,0,4.4352,218590,863,2026,7,8,13,SUBSCRIPTION_STREAM,streaming,$Quote TVRD A:4.81 Asz:6 B:4.8 Bsz:1 V:37124965 L:4.8002 Hi:5.69 Lo:3.02 op:3.25 ycl:3.1 tcl:0 PE:Q VWAP:4.4352 tradesAllDay:218590 RVOL:863 T:16:02:42
das_cmdapi_live_20260708T193719Z,2026-07-08,TVRD,TVRD,,4.81,6,,4.8,1,,,,,2026-07-08T20:02:42Z,,Q,16:02:42,2026-07-08T20:02:45+00:00,4.8002,37124965,5.69,3.02,3.25,3.1,0,4.4352,218590,863,2026,7,8,14,SUBSCRIPTION_STREAM,streaming,$Quote TVRD A:4.81 Asz:6 B:4.8 Bsz:1 V:37124965 L:4.8002 Hi:5.69 Lo:3.02 op:3.25 ycl:3.1 tcl:0 PE:Q VWAP:4.4352 tradesAllDay:218590 RVOL:863 T:16:02:42
das_cmdapi_live_20260708T193719Z,2026-07-08,SRXH,SRXH,,2.07,7,,2.06,57,,,,,2026-07-08T20:02:42Z,,A,16:02:42,2026-07-08T20:02:45+00:00,2.0699,53873794,2.5,0.96005,1.18,1.35,0,1.8885,144065,43,2026,7,8,25,SUBSCRIPTION_STREAM,streaming,$Quote SRXH A:2.07 Asz:7 B:2.06 Bsz:57 V:53873794 L:2.0699 Hi:2.5 Lo:0.96005 op:1.18 ycl:1.35 tcl:0 PE:A VWAP:1.8885 tradesAllDay:144065 RVOL:43 T:16:02:42
das_cmdapi_live_20260708T193719Z,2026-07-08,SRXH,SRXH,,2.07,7,,2.06,57,,,,,2026-07-08T20:02:42Z,,A,16:02:42,2026-07-08T20:02:45+00:00,2.0699,53873794,2.5,0.96005,1.18,1.35,0,1.8885,144065,43,2026,7,8,26,SUBSCRIPTION_STREAM,streaming,$Quote SRXH A:2.07 Asz:7 B:2.06 Bsz:57 V:53873794 L:2.0699 Hi:2.5 Lo:0.96005 op:1.18 ycl:1.35 tcl:0 PE:A VWAP:1.8885 tradesAllDay:144065 RVOL:43 T:16:02:42
das_cmdapi_live_20260708T193719Z,2026-07-08,SRXH,SRXH,,2.07,7,,2.06,57,,,,,2026-07-08T20:02:42Z,,A,16:02:42,2026-07-08T20:02:45+00:00,2.06,53875826,2.5,0.96005,1.18,1.35,0,1.8885,144065,43,2026,7,8,30,SUBSCRIPTION_STREAM,streaming,$Quote SRXH A:2.07 Asz:7 B:2.06 Bsz:57 V:53875826 L:2.06 Hi:2.5 Lo:0.96005 op:1.18 ycl:1.35 tcl:0 PE:A VWAP:1.8885 tradesAllDay:144065 RVOL:43 T:16:02:42
das_cmdapi_live_20260708T193719Z,2026-07-08,VTAK,VTAK,,1.27,44,,1.26,309,,,,,2026-07-08T20:02:42Z,,A,16:02:42,2026-07-08T20:02:45+00:00,1.27,189240343,1.74,1.2,1.21,0.7127,0,1.3575,548627,1663,2026,7,8,34,SUBSCRIPTION_STREAM,streaming,$Quote VTAK A:1.27 Asz:44 B:1.26 Bsz:309 V:189240343 L:1.27 Hi:1.74 Lo:1.2 op:1.21 ycl:0.7127 tcl:0 PE:A VWAP:1.3575 tradesAllDay:548627 RVOL:1663 T:16:02:42
das_cmdapi_live_20260708T193719Z,2026-07-08,SRXH,SRXH,,2.07,7,,2.06,57,,,,,2026-07-08T20:02:42Z,,A,16:02:42,2026-07-08T20:02:45+00:00,2.06,53875826,2.5,0.96005,1.18,1.35,0,1.8885,144065,43,2026,7,8,35,SUBSCRIPTION_STREAM,streaming,$Quote SRXH A:2.07 Asz:7 B:2.06 Bsz:57 V:53875826 L:2.06 Hi:2.5 Lo:0.96005 op:1.18 ycl:1.35 tcl:0 PE:A VWAP:1.8885 tradesAllDay:144065 RVOL:43 T:16:02:42
das_cmdapi_live_20260708T193719Z,2026-07-08,TVRD,TVRD,,4.81,6,,4.77,10,,,,,2026-07-08T20:02:43Z,,Q,16:02:43,2026-07-08T20:02:45+00:00,4.79,37125215,5.69,3.02,3.25,3.1,0,4.4352,218593,863,2026,7,8,36,SUBSCRIPTION_STREAM,streaming,$Quote TVRD A:4.81 Asz:6 B:4.77 Bsz:10 V:37125215 L:4.79 Hi:5.69 Lo:3.02 op:3.25 ycl:3.1 tcl:0 PE:Q VWAP:4.4352 tradesAllDay:218593 RVOL:863 T:16:02:43
das_cmdapi_live_20260708T193719Z,2026-07-08,VTAK,VTAK,,1.27,44,,1.26,309,,,,,2026-07-08T20:02:42Z,,A,16:02:42,2026-07-08T20:02:45+00:00,1.27,189240343,1.74,1.2,1.21,0.7127,0,1.3575,548627,1663,2026,7,8,40,SUBSCRIPTION_STREAM,streaming,$Quote VTAK A:1.27 Asz:44 B:1.26 Bsz:309 V:189240343 L:1.27 Hi:1.74 Lo:1.2 op:1.21 ycl:0.7127 tcl:0 PE:A VWAP:1.3575 tradesAllDay:548627 RVOL:1663 T:16:02:42
das_cmdapi_live_20260708T193719Z,2026-07-08,SDOT,SDOT,,23.94,1,,23.5,4,,,,,2026-07-08T20:02:39Z,,Q,16:02:39,2026-07-08T20:02:45+00:00,23.94,3218001,38.0,11.0,33.02,40.0,0,19.929,59043,69,2026,7,8,42,SUBSCRIPTION_STREAM,streaming,$Quote SDOT A:23.94 Asz:1 B:23.5 Bsz:4 V:3218001 L:23.94 Hi:38 Lo:11 op:33.02 ycl:40 tcl:0 PE:Q VWAP:19.929 tradesAllDay:59043 RVOL:69 T:16:02:39
das_cmdapi_live_20260708T193719Z,2026-07-08,SRXH,SRXH,,2.07,7,,2.06,57,,,,,2026-07-08T20:02:42Z,,A,16:02:42,2026-07-08T20:02:45+00:00,2.07,53876415,2.5,0.96005,1.18,1.35,0,1.8885,144065,43,2026,7,8,49,SUBSCRIPTION_STREAM,streaming,$Quote SRXH A:2.07 Asz:7 B:2.06 Bsz:57 V:53876415 L:2.07 Hi:2.5 Lo:0.96005 op:1.18 ycl:1.35 tcl:0 PE:A VWAP:1.8885 tradesAllDay:144065 RVOL:43 T:16:02:42
das_cmdapi_live_20260708T193719Z,2026-07-08,TVRD,TVRD,,4.81,6,,4.77,10,,,,,2026-07-08T20:02:43Z,,Q,16:02:43,2026-07-08T20:02:45+00:00,4.79,37125218,5.69,3.02,3.25,3.1,0,4.4352,218597,863,2026,7,8,51,SUBSCRIPTION_STREAM,streaming,$Quote TVRD A:4.81 Asz:6 B:4.77 Bsz:10 V:37125218 L:4.79 Hi:5.69 Lo:3.02 op:3.25 ycl:3.1 tcl:0 PE:Q VWAP:4.4352 tradesAllDay:218597 RVOL:863 T:16:02:43
das_cmdapi_live_20260708T193719Z,2026-07-08,TVRD,TVRD,,4.81,6,,4.77,10,,,,,2026-07-08T20:02:43Z,,Q,16:02:43,2026-07-08T20:02:45+00:00,4.79,37125218,5.69,3.02,3.25,3.1,0,4.4352,218597,863,2026,7,8,52,SUBSCRIPTION_STREAM,streaming,$Quote TVRD A:4.81 Asz:6 B:4.77 Bsz:10 V:37125218 L:4.79 Hi:5.69 Lo:3.02 op:3.25 ycl:3.1 tcl:0 PE:Q VWAP:4.4352 tradesAllDay:218597 RVOL:863 T:16:02:43
das_cmdapi_live_20260708T193719Z,2026-07-08,SRXH,SRXH,,2.07,7,,2.06,57,,,,,2026-07-08T20:02:42Z,,A,16:02:42,2026-07-08T20:02:45+00:00,2.07,53876415,2.5,0.96005,1.18,1.35,0,1.8885,144065,43,2026,7,8,53,SUBSCRIPTION_STREAM,streaming,$Quote SRXH A:2.07 Asz:7 B:2.06 Bsz:57 V:53876415 L:2.07 Hi:2.5 Lo:0.96005 op:1.18 ycl:1.35 tcl:0 PE:A VWAP:1.8885 tradesAllDay:144065 RVOL:43 T:16:02:42
das_cmdapi_live_20260708T193719Z,2026-07-08,SKYQ,SKYQ,,3.73,54,,3.7,2,,,,,2026-07-08T20:02:42Z,,Q,16:02:42,2026-07-08T20:02:45+00:00,3.72,57129620,4.39,3.14,3.475,3.0,0,3.8803,306074,233,2026,7,8,55,SUBSCRIPTION_STREAM,streaming,$Quote SKYQ A:3.73 Asz:54 B:3.7 Bsz:2 V:57129620 L:3.72 Hi:4.39 Lo:3.14 op:3.475 ycl:3 tcl:0 PE:Q VWAP:3.8803 tradesAllDay:306074 RVOL:233 T:16:02:42
das_cmdapi_live_20260708T193719Z,2026-07-08,SDOT,SDOT,,23.94,1,,23.5,4,,,,,2026-07-08T20:02:39Z,,Q,16:02:39,2026-07-08T20:02:45+00:00,23.94,3218002,38.0,11.0,33.02,40.0,0,19.929,59043,69,2026,7,8,57,SUBSCRIPTION_STREAM,streaming,$Quote SDOT A:23.94 Asz:1 B:23.5 Bsz:4 V:3218002 L:23.94 Hi:38 Lo:11 op:33.02 ycl:40 tcl:0 PE:Q VWAP:19.929 tradesAllDay:59043 RVOL:69 T:16:02:39
das_cmdapi_live_20260708T193719Z,2026-07-08,SRXH,SRXH,,2.07,6,,2.06,41,,,,,2026-07-08T20:02:43Z,,A,16:02:43,2026-07-08T20:02:45+00:00,2.06,53876727,2.5,0.96005,1.18,1.35,0,1.8885,144080,43,2026,7,8,58,SUBSCRIPTION_STREAM,streaming,$Quote SRXH A:2.07 Asz:6 B:2.06 Bsz:41 V:53876727 L:2.06 Hi:2.5 Lo:0.96005 op:1.18 ycl:1.35 tcl:0 PE:A VWAP:1.8885 tradesAllDay:144080 RVOL:43 T:16:02:43
das_cmdapi_live_20260708T193719Z,2026-07-08,VTAK,VTAK,,1.27,43,,1.26,309,,,,,2026-07-08T20:02:43Z,,A,16:02:43,2026-07-08T20:02:45+00:00,1.26,189242615,1.74,1.2,1.21,0.7127,0,1.3575,548635,1662,2026,7,8,69,SUBSCRIPTION_STREAM,streaming,$Quote VTAK A:1.27 Asz:43 B:1.26 Bsz:309 V:189242615 L:1.26 Hi:1.74 Lo:1.2 op:1.21 ycl:0.7127 tcl:0 PE:A VWAP:1.3575 tradesAllDay:548635 RVOL:1662 T:16:02:43
das_cmdapi_live_20260708T193719Z,2026-07-08,VTAK,VTAK,,1.27,43,,1.26,309,,,,,2026-07-08T20:02:43Z,,A,16:02:43,2026-07-08T20:02:45+00:00,1.26,189242615,1.74,1.2,1.21,0.7127,0,1.3575,548635,1662,2026,7,8,70,SUBSCRIPTION_STREAM,streaming,$Quote VTAK A:1.27 Asz:43 B:1.26 Bsz:309 V:189242615 L:1.26 Hi:1.74 Lo:1.2 op:1.21 ycl:0.7127 tcl:0 PE:A VWAP:1.3575 tradesAllDay:548635 RVOL:1662 T:16:02:43
das_cmdapi_live_20260708T193719Z,2026-07-08,SRXH,SRXH,,2.07,6,,2.06,41,,,,,2026-07-08T20:02:43Z,,A,16:02:43,2026-07-08T20:02:45+00:00,2.06,53876746,2.5,0.96005,1.18,1.35,0,1.8885,144080,43,2026,7,8,75,SUBSCRIPTION_STREAM,streaming,$Quote SRXH A:2.07 Asz:6 B:2.06 Bsz:41 V:53876746 L:2.06 Hi:2.5 Lo:0.96005 op:1.18 ycl:1.35 tcl:0 PE:A VWAP:1.8885 tradesAllDay:144080 RVOL:43 T:16:02:43
das_cmdapi_live_20260708T193719Z,2026-07-08,SRXH,SRXH,,2.07,6,,2.06,41,,,,,2026-07-08T20:02:43Z,,A,16:02:43,2026-07-08T20:02:45+00:00,2.06,53876746,2.5,0.96005,1.18,1.35,0,1.8885,144080,43,2026,7,8,76,SUBSCRIPTION_STREAM,streaming,$Quote SRXH A:2.07 Asz:6 B:2.06 Bsz:41 V:53876746 L:2.06 Hi:2.5 Lo:0.96005 op:1.18 ycl:1.35 tcl:0 PE:A VWAP:1.8885 tradesAllDay:144080 RVOL:43 T:16:02:43
das_cmdapi_live_20260708T193719Z,2026-07-08,VTAK,VTAK,,1.27,43,,1.26,309,,,,,2026-07-08T20:02:43Z,,A,16:02:43,2026-07-08T20:02:45+00:00,1.26,189242714,1.74,1.2,1.21,0.7127,0,1.3575,548635,1662,2026,7,8,78,SUBSCRIPTION_STREAM,streaming,$Quote VTAK A:1.27 Asz:43 B:1.26 Bsz:309 V:189242714 L:1.26 Hi:1.74 Lo:1.2 op:1.21 ycl:0.7127 tcl:0 PE:A VWAP:1.3575 tradesAllDay:548635 RVOL:1662 T:16:02:43
das_cmdapi_live_20260708T193719Z,2026-07-08,SDOT,SDOT,,23.94,1,,23.5,4,,,,,2026-07-08T20:02:39Z,,Q,16:02:39,2026-07-08T20:02:45+00:00,23.94,3218012,38.0,11.0,33.02,40.0,0,19.929,59043,69,2026,7,8,81,SUBSCRIPTION_STREAM,streaming,$Quote SDOT A:23.94 Asz:1 B:23.5 Bsz:4 V:3218012 L:23.94 Hi:38 Lo:11 op:33.02 ycl:40 tcl:0 PE:Q VWAP:19.929 tradesAllDay:59043 RVOL:69 T:16:02:39
das_cmdapi_live_20260708T193719Z,2026-07-08,SDOT,SDOT,,23.94,1,,23.5,4,,,,,2026-07-08T20:02:39Z,,Q,16:02:39,2026-07-08T20:02:45+00:00,23.94,3218012,38.0,11.0,33.02,40.0,0,19.929,59043,69,2026,7,8,82,SUBSCRIPTION_STREAM,streaming,$Quote SDOT A:23.94 Asz:1 B:23.5 Bsz:4 V:3218012 L:23.94 Hi:38 Lo:11 op:33.02 ycl:40 tcl:0 PE:Q VWAP:19.929 tradesAllDay:59043 RVOL:69 T:16:02:39
das_cmdapi_live_20260708T193719Z,2026-07-08,TVRD,TVRD,,4.81,5,,4.79,1,,,,,2026-07-08T20:02:43Z,,Q,16:02:43,2026-07-08T20:02:45+00:00,4.8,37126168,5.69,3.02,3.25,3.1,0,4.4352,218600,863,2026,7,8,83,SUBSCRIPTION_STREAM,streaming,$Quote TVRD A:4.81 Asz:5 B:4.79 Bsz:1 V:37126168 L:4.8 Hi:5.69 Lo:3.02 op:3.25 ycl:3.1 tcl:0 PE:Q VWAP:4.4352 tradesAllDay:218600 RVOL:863 T:16:02:43
das_cmdapi_live_20260708T193719Z,2026-07-08,TVRD,TVRD,,4.81,5,,4.77,10,,,,,2026-07-08T20:02:43Z,,Q,16:02:43,2026-07-08T20:02:45+00:00,4.8,37126254,5.69,3.02,3.25,3.1,0,4.4352,218600,863,2026,7,8,90,SUBSCRIPTION_STREAM,streaming,$Quote TVRD A:4.81 Asz:5 B:4.77 Bsz:10 V:37126254 L:4.8 Hi:5.69 Lo:3.02 op:3.25 ycl:3.1 tcl:0 PE:Q VWAP:4.4352 tradesAllDay:218600 RVOL:863 T:16:02:43
das_cmdapi_live_20260708T193719Z,2026-07-08,SRXH,SRXH,,2.07,6,,2.06,41,,,,,2026-07-08T20:02:43Z,,A,16:02:43,2026-07-08T20:02:45+00:00,2.06,53876757,2.5,0.96005,1.18,1.35,0,1.8885,144080,43,2026,7,8,94,SUBSCRIPTION_STREAM,streaming,$Quote SRXH A:2.07 Asz:6 B:2.06 Bsz:41 V:53876757 L:2.06 Hi:2.5 Lo:0.96005 op:1.18 ycl:1.35 tcl:0 PE:A VWAP:1.8885 tradesAllDay:144080 RVOL:43 T:16:02:43
das_cmdapi_live_20260708T193719Z,2026-07-08,SDOT,SDOT,,23.94,1,,23.5,4,,,,,2026-07-08T20:02:39Z,,Q,16:02:39,2026-07-08T20:02:45+00:00,23.94,3218080,38.0,11.0,33.02,40.0,0,19.929,59043,69,2026,7,8,97,SUBSCRIPTION_STREAM,streaming,$Quote SDOT A:23.94 Asz:1 B:23.5 Bsz:4 V:3218080 L:23.94 Hi:38 Lo:11 op:33.02 ycl:40 tcl:0 PE:Q VWAP:19.929 tradesAllDay:59043 RVOL:69 T:16:02:39
das_cmdapi_live_20260708T193719Z,2026-07-08,SDOT,SDOT,,23.94,1,,23.5,4,,,,,2026-07-08T20:02:39Z,,Q,16:02:39,2026-07-08T20:02:45+00:00,23.94,3218080,38.0,11.0,33.02,40.0,0,19.929,59043,69,2026,7,8,98,SUBSCRIPTION_STREAM,streaming,$Quote SDOT A:23.94 Asz:1 B:23.5 Bsz:4 V:3218080 L:23.94 Hi:38 Lo:11 op:33.02 ycl:40 tcl:0 PE:Q VWAP:19.929 tradesAllDay:59043 RVOL:69 T:16:02:39
das_cmdapi_live_20260708T193719Z,2026-07-08,SRXH,SRXH,,2.07,6,,2.06,41,,,,,2026-07-08T20:02:43Z,,A,16:02:43,2026-07-08T20:02:45+00:00,2.06,53876757,2.5,0.96005,1.18,1.35,0,1.8885,144080,43,2026,7,8,99,SUBSCRIPTION_STREAM,streaming,$Quote SRXH A:2.07 Asz:6 B:2.06 Bsz:41 V:53876757 L:2.06 Hi:2.5 Lo:0.96005 op:1.18 ycl:1.35 tcl:0 PE:A VWAP:1.8885 tradesAllDay:144080 RVOL:43 T:16:02:43
das_cmdapi_live_20260708T193719Z,2026-07-08,SRXH,SRXH,,2.07,8,,2.06,39,,,,,2026-07-08T20:02:43Z,,A,16:02:43,2026-07-08T20:02:45+00:00,2.06,53878630,2.5,0.96005,1.18,1.35,0,1.8885,144090,43,2026,7,8,108,SUBSCRIPTION_STREAM,streaming,$Quote SRXH A:2.07 Asz:8 B:2.06 Bsz:39 V:53878630 L:2.06 Hi:2.5 Lo:0.96005 op:1.18 ycl:1.35 tcl:0 PE:A VWAP:1.8885 tradesAllDay:144090 RVOL:43 T:16:02:43
das_cmdapi_live_20260708T193719Z,2026-07-08,NVVE,NVVE,,8.15,1,,8.08,1,,,,,2026-07-08T20:02:40Z,,Q,16:02:40,2026-07-08T20:02:45+00:00,8.1456,37314727,11.9794,4.935,5.19,5.19,0,9.2631,448166,50000,2026,7,8,110,SUBSCRIPTION_STREAM,streaming,$Quote NVVE A:8.15 Asz:1 B:8.08 Bsz:1 V:37314727 L:8.1456 Hi:11.9794 Lo:4.935 op:5.19 ycl:5.19 tcl:0 PE:Q VWAP:9.2631 tradesAllDay:448166 RVOL:50000 T:16:02:40
das_cmdapi_live_20260708T193719Z,2026-07-08,SRXH,SRXH,,2.07,8,,2.06,39,,,,,2026-07-08T20:02:43Z,,A,16:02:43,2026-07-08T20:02:45+00:00,2.06,53878630,2.5,0.96005,1.18,1.35,0,1.8885,144090,43,2026,7,8,111,SUBSCRIPTION_STREAM,streaming,$Quote SRXH A:2.07 Asz:8 B:2.06 Bsz:39 V:53878630 L:2.06 Hi:2.5 Lo:0.96005 op:1.18 ycl:1.35 tcl:0 PE:A VWAP:1.8885 tradesAllDay:144090 RVOL:43 T:16:02:43
das_cmdapi_live_20260708T193719Z,2026-07-08,TVRD,TVRD,,4.81,5,,4.77,10,,,,,2026-07-08T20:02:43Z,,Q,16:02:43,2026-07-08T20:02:45+00:00,4.8,37126264,5.69,3.02,3.25,3.1,0,4.4352,218600,863,2026,7,8,113,SUBSCRIPTION_STREAM,streaming,$Quote TVRD A:4.81 Asz:5 B:4.77 Bsz:10 V:37126264 L:4.8 Hi:5.69 Lo:3.02 op:3.25 ycl:3.1 tcl:0 PE:Q VWAP:4.4352 tradesAllDay:218600 RVOL:863 T:16:02:43
das_cmdapi_live_20260708T193719Z,2026-07-08,VTAK,VTAK,,1.27,43,,1.26,309,,,,,2026-07-08T20:02:43Z,,A,16:02:43,2026-07-08T20:02:45+00:00,1.26,189243519,1.74,1.2,1.21,0.7127,0,1.3575,548635,1662,2026,7,8,120,SUBSCRIPTION_STREAM,streaming,$Quote VTAK A:1.27 Asz:43 B:1.26 Bsz:309 V:189243519 L:1.26 Hi:1.74 Lo:1.2 op:1.21 ycl:0.7127 tcl:0 PE:A VWAP:1.3575 tradesAllDay:548635 RVOL:1662 T:16:02:43
das_cmdapi_live_20260708T193719Z,2026-07-08,VTAK,VTAK,,1.27,43,,1.26,309,,,,,2026-07-08T20:02:43Z,,A,16:02:43,2026-07-08T20:02:45+00:00,1.26,189243519,1.74,1.2,1.21,0.7127,0,1.3575,548635,1662,2026,7,8,121,SUBSCRIPTION_STREAM,streaming,$Quote VTAK A:1.27 Asz:43 B:1.26 Bsz:309 V:189243519 L:1.26 Hi:1.74 Lo:1.2 op:1.21 ycl:0.7127 tcl:0 PE:A VWAP:1.3575 tradesAllDay:548635 RVOL:1662 T:16:02:43
das_cmdapi_live_20260708T193719Z,2026-07-08,VTAK,VTAK,,1.27,45,,1.26,300,,,,,2026-07-08T20:02:43Z,,A,16:02:43,2026-07-08T20:02:45+00:00,1.26,189245179,1.74,1.2,1.21,0.7127,0,1.3575,548644,1662,2026,7,8,125,SUBSCRIPTION_STREAM,streaming,$Quote VTAK A:1.27 Asz:45 B:1.26 Bsz:300 V:189245179 L:1.26 Hi:1.74 Lo:1.2 op:1.21 ycl:0.7127 tcl:0 PE:A VWAP:1.3575 tradesAllDay:548644 RVOL:1662 T:16:02:43
das_cmdapi_live_20260708T193719Z,2026-07-08,NVVE,NVVE,,8.15,1,,8.08,1,,,,,2026-07-08T20:02:40Z,,Q,16:02:40,2026-07-08T20:02:45+00:00,8.1456,37314727,11.9794,4.935,5.19,5.19,0,9.2631,448172,50000,2026,7,8,126,SUBSCRIPTION_STREAM,streaming,$Quote NVVE A:8.15 Asz:1 B:8.08 Bsz:1 V:37314727 L:8.1456 Hi:11.9794 Lo:4.935 op:5.19 ycl:5.19 tcl:0 PE:Q VWAP:9.2631 tradesAllDay:448172 RVOL:50000 T:16:02:40
das_cmdapi_live_20260708T193719Z,2026-07-08,SDOT,SDOT,,23.94,1,,23.5,4,,,,,2026-07-08T20:02:39Z,,Q,16:02:39,2026-07-08T20:02:45+00:00,23.94,3218083,38.0,11.0,33.02,40.0,0,19.929,59043,69,2026,7,8,131,SUBSCRIPTION_STREAM,streaming,$Quote SDOT A:23.94 Asz:1 B:23.5 Bsz:4 V:3218083 L:23.94 Hi:38 Lo:11 op:33.02 ycl:40 tcl:0 PE:Q VWAP:19.929 tradesAllDay:59043 RVOL:69 T:16:02:39
das_cmdapi_live_20260708T193719Z,2026-07-08,SRXH,SRXH,,2.07,8,,2.06,39,,,,,2026-07-08T20:02:43Z,,A,16:02:43,2026-07-08T20:02:45+00:00,2.0603,53878763,2.5,0.96005,1.18,1.35,0,1.8885,144090,43,2026,7,8,134,SUBSCRIPTION_STREAM,streaming,$Quote SRXH A:2.07 Asz:8 B:2.06 Bsz:39 V:53878763 L:2.0603 Hi:2.5 Lo:0.96005 op:1.18 ycl:1.35 tcl:0 PE:A VWAP:1.8885 tradesAllDay:144090 RVOL:43 T:16:02:43
das_cmdapi_live_20260708T193719Z,2026-07-08,SRXH,SRXH,,2.07,8,,2.06,39,,,,,2026-07-08T20:02:43Z,,A,16:02:43,2026-07-08T20:02:45+00:00,2.0603,53878763,2.5,0.96005,1.18,1.35,0,1.8885,144090,43,2026,7,8,135,SUBSCRIPTION_STREAM,streaming,$Quote SRXH A:2.07 Asz:8 B:2.06 Bsz:39 V:53878763 L:2.0603 Hi:2.5 Lo:0.96005 op:1.18 ycl:1.35 tcl:0 PE:A VWAP:1.8885 tradesAllDay:144090 RVOL:43 T:16:02:43
