run_id,market_date,ticker,symbol,status_prefix,ssr,flags_json,loose_fields,observed_at_utc,event_line_index,command,stage,raw_line
das_cmdapi_live_20260708T193719Z,2026-07-08,JEM,JEM,$SymStatus,Y,"{""SSR"": ""Y""}",,2026-07-08T19:52:15+00:00,40,SUBSCRIPTION_STREAM,streaming,$SymStatus JEM SSR:Y
das_cmdapi_live_20260708T193719Z,2026-07-08,ZCMD,ZCMD,$SymStatus,Y,"{""SSR"": ""Y""}",,2026-07-08T19:52:17+00:00,12,SUBSCRIPTION_STREAM,streaming,$SymStatus ZCMD SSR:Y
das_cmdapi_live_20260708T193719Z,2026-07-08,VTAK,VTAK,$SymStatus,Y,"{""SSR"": ""Y"", ""TA"": ""T""}",,2026-07-08T19:52:58+00:00,20,SUBSCRIPTION_STREAM,streaming,$SymStatus VTAK SSR:Y TA:T
das_cmdapi_live_20260708T193719Z,2026-07-08,CLRO,CLRO,$SymStatus,Y,"{""SSR"": ""Y""}",,2026-07-08T19:53:09+00:00,43,SUBSCRIPTION_STREAM,streaming,$SymStatus CLRO SSR:Y
das_cmdapi_live_20260708T193719Z,2026-07-08,VEEE,VEEE,$SymStatus,Y,"{""SSR"": ""Y"", ""TA"": ""T""}",,2026-07-08T19:53:21+00:00,12,SUBSCRIPTION_STREAM,streaming,$SymStatus VEEE SSR:Y TA:T
das_cmdapi_live_20260708T193719Z,2026-07-08,LUCY,LUCY,$SymStatus,Y,"{""SSR"": ""Y""}",,2026-07-08T19:53:27+00:00,143,SUBSCRIPTION_STREAM,streaming,$SymStatus LUCY SSR:Y
das_cmdapi_live_20260708T193719Z,2026-07-08,ZCMD,ZCMD,$SymStatus,Y,"{""SSR"": ""Y""}",,2026-07-08T19:53:29+00:00,11,SUBSCRIPTION_STREAM,streaming,$SymStatus ZCMD SSR:Y
das_cmdapi_live_20260708T193719Z,2026-07-08,SDOT,SDOT,$SymStatus,Y,"{""SSR"": ""Y"", ""TA"": ""T""}",,2026-07-08T19:53:36+00:00,75,SUBSCRIPTION_STREAM,streaming,$SymStatus SDOT SSR:Y TA:T
das_cmdapi_live_20260708T193719Z,2026-07-08,JEM,JEM,$SymStatus,Y,"{""SSR"": ""Y""}",,2026-07-08T19:53:50+00:00,50,SUBSCRIPTION_STREAM,streaming,$SymStatus JEM SSR:Y
das_cmdapi_live_20260708T193719Z,2026-07-08,NVVE,NVVE,$SymStatus,Y,"{""SSR"": ""Y"", ""TA"": ""T""}",,2026-07-08T19:53:50+00:00,221,SUBSCRIPTION_STREAM,streaming,$SymStatus NVVE SSR:Y TA:T
das_cmdapi_live_20260708T193719Z,2026-07-08,VEEE,VEEE,$SymStatus,Y,"{""SSR"": ""Y"", ""TA"": ""T""}",,2026-07-08T19:54:41+00:00,23,SUBSCRIPTION_STREAM,streaming,$SymStatus VEEE SSR:Y TA:T
das_cmdapi_live_20260708T193719Z,2026-07-08,VEEE,VEEE,$SymStatus,Y,"{""SSR"": ""Y"", ""TA"": ""T""}",,2026-07-08T19:55:35+00:00,379,SUBSCRIPTION_STREAM,streaming,$SymStatus VEEE SSR:Y TA:T
das_cmdapi_live_20260708T193719Z,2026-07-08,LUCY,LUCY,$SymStatus,Y,"{""SSR"": ""Y""}",,2026-07-08T19:56:08+00:00,162,SUBSCRIPTION_STREAM,streaming,$SymStatus LUCY SSR:Y
das_cmdapi_live_20260708T193719Z,2026-07-08,ZCMD,ZCMD,$SymStatus,Y,"{""SSR"": ""Y""}",,2026-07-08T19:57:12+00:00,101,SUBSCRIPTION_STREAM,streaming,$SymStatus ZCMD SSR:Y
das_cmdapi_live_20260708T193719Z,2026-07-08,LHAI,LHAI,$SymStatus,Y,"{""SSR"": ""Y""}",,2026-07-08T19:57:17+00:00,7,SUBSCRIPTION_STREAM,streaming,$SymStatus LHAI SSR:Y
das_cmdapi_live_20260708T193719Z,2026-07-08,CLRO,CLRO,$SymStatus,Y,"{""SSR"": ""Y""}",,2026-07-08T19:57:38+00:00,43,SUBSCRIPTION_STREAM,streaming,$SymStatus CLRO SSR:Y
das_cmdapi_live_20260708T193719Z,2026-07-08,BJDX,BJDX,$SymStatus,Y,"{""SSR"": ""Y""}",,2026-07-08T19:57:53+00:00,68,SUBSCRIPTION_STREAM,streaming,$SymStatus BJDX SSR:Y
das_cmdapi_live_20260708T193719Z,2026-07-08,BJDX,BJDX,$SymStatus,Y,"{""SSR"": ""Y""}",,2026-07-08T19:58:55+00:00,32,SUBSCRIPTION_STREAM,streaming,$SymStatus BJDX SSR:Y
das_cmdapi_live_20260708T193719Z,2026-07-08,LUCY,LUCY,$SymStatus,Y,"{""SSR"": ""Y""}",,2026-07-08T19:58:55+00:00,93,SUBSCRIPTION_STREAM,streaming,$SymStatus LUCY SSR:Y
das_cmdapi_live_20260708T193719Z,2026-07-08,CLRO,CLRO,$SymStatus,Y,"{""SSR"": ""Y""}",,2026-07-08T19:59:01+00:00,15,SUBSCRIPTION_STREAM,streaming,$SymStatus CLRO SSR:Y
das_cmdapi_live_20260708T193719Z,2026-07-08,LHAI,LHAI,$SymStatus,Y,"{""SSR"": ""Y""}",,2026-07-08T19:59:04+00:00,207,SUBSCRIPTION_STREAM,streaming,$SymStatus LHAI SSR:Y
das_cmdapi_live_20260708T193719Z,2026-07-08,VEEE,VEEE,$SymStatus,Y,"{""SSR"": ""Y"", ""TA"": ""T""}",,2026-07-08T19:59:29+00:00,63,SUBSCRIPTION_STREAM,streaming,$SymStatus VEEE SSR:Y TA:T
das_cmdapi_live_20260708T193719Z,2026-07-08,LHAI,LHAI,$SymStatus,Y,"{""SSR"": ""Y""}",,2026-07-08T19:59:36+00:00,78,SUBSCRIPTION_STREAM,streaming,$SymStatus LHAI SSR:Y
das_cmdapi_live_20260708T193719Z,2026-07-08,VTAK,VTAK,$SymStatus,Y,"{""SSR"": ""Y"", ""TA"": ""T""}",,2026-07-08T19:59:57+00:00,100,SUBSCRIPTION_STREAM,streaming,$SymStatus VTAK SSR:Y TA:T
das_cmdapi_live_20260708T193719Z,2026-07-08,VMAR,VMAR,$SymStatus,Y,"{""SSR"": ""Y""}",,2026-07-08T19:59:57+00:00,498,SUBSCRIPTION_STREAM,streaming,$SymStatus VMAR SSR:Y
das_cmdapi_live_20260708T193719Z,2026-07-08,LUCY,LUCY,$SymStatus,Y,"{""SSR"": ""Y""}",,2026-07-08T20:00:00+00:00,262,SUBSCRIPTION_STREAM,streaming,$SymStatus LUCY SSR:Y
das_cmdapi_live_20260708T193719Z,2026-07-08,VTAK,VTAK,$SymStatus,Y,"{""SSR"": ""Y"", ""TA"": ""T""}",,2026-07-08T20:00:02+00:00,3,SUBSCRIPTION_STREAM,streaming,$SymStatus VTAK SSR:Y TA:T
das_cmdapi_live_20260708T193719Z,2026-07-08,TVRD,TVRD,$SymStatus,,"{""TA"": ""T""}",,2026-07-08T20:00:02+00:00,4,SUBSCRIPTION_STREAM,streaming,$SymStatus TVRD TA:T
