relative_path,column,nulls,rows,null_pct
ticker=PD/year=2006/day_features_PD_2006.parquet,intraday_return_since_open_raw,0,23,0.0
ticker=PD/year=2006/day_features_PD_2006.parquet,session_range_pct_raw,0,23,0.0
ticker=PD/year=2006/day_features_PD_2006.parquet,opening_drive_30m_raw,0,23,0.0
ticker=PD/year=2006/day_features_PD_2006.parquet,pullback_from_session_high_raw,0,23,0.0
ticker=PD/year=2006/day_features_PD_2006.parquet,session_vwap_distance_raw,0,23,0.0
ticker=PD/year=2006/day_features_PD_2006.parquet,open_norm,0,23,0.0
ticker=PD/year=2006/day_features_PD_2006.parquet,close_norm,0,23,0.0
ticker=PD/year=2006/day_features_PD_2006.parquet,high_norm,0,23,0.0
ticker=PD/year=2006/day_features_PD_2006.parquet,low_norm,0,23,0.0
ticker=PD/year=2006/day_features_PD_2006.parquet,session_range_abs_norm,0,23,0.0
ticker=PD/year=2006/day_features_PD_2006.parquet,realized_vol_1d_norm,0,23,0.0
ticker=PD/year=2006/day_features_PD_2006.parquet,max_future_split_factor_in_day,0,23,0.0
ticker=PD/year=2006/day_features_PD_2006.parquet,gap_open_vs_prev_close,1,23,4.3478260869565215
ticker=PD/year=2006/day_features_PD_2006.parquet,open_vs_prev_session_close,1,23,4.3478260869565215
ticker=PD/year=2006/day_features_PD_2006.parquet,open_vs_prev_session_high,1,23,4.3478260869565215
ticker=PD/year=2006/day_features_PD_2006.parquet,open_vs_prev_session_low,1,23,4.3478260869565215
ticker=PD/year=2006/day_features_PD_2006.parquet,multi_session_return_3d_to_open,3,23,13.043478260869565
ticker=PD/year=2006/day_features_PD_2006.parquet,multi_session_return_5d_to_open,5,23,21.73913043478261
ticker=PD/year=2006/day_features_PD_2006.parquet,distance_to_prev_day_range_center,1,23,4.3478260869565215
ticker=PD/year=2006/day_features_PD_2006.parquet,prev_day_range_pct_norm,1,23,4.3478260869565215
ticker=PD/year=2006/day_features_PD_2006.parquet,range_expansion_vs_prev_day_norm,1,23,4.3478260869565215
ticker=PD/year=2006/day_features_PD_2006.parquet,distance_to_n_day_high_5,2,23,8.695652173913043
ticker=PD/year=2006/day_features_PD_2006.parquet,distance_to_n_day_low_5,2,23,8.695652173913043
ticker=PD/year=2006/day_features_PD_2006.parquet,realized_vol_prev_3_sessions_norm,1,23,4.3478260869565215
ticker=PD/year=2006/day_features_PD_2006.parquet,overnight_gap_zscore_20,6,23,26.08695652173913
ticker=PD/year=2006/day_features_PD_2006.parquet,year,0,23,0.0
ticker=PD/year=2006/day_features_PD_2006.parquet,feature_contract,0,23,0.0
ticker=PD/year=2006/day_features_PD_2006.parquet,feature_grain,0,23,0.0
ticker=PD/year=2006/day_features_PD_2006.parquet,cross_session_price_view,0,23,0.0
ticker=PD/year=2006/day_features_PD_2006.parquet,intraday_price_view,0,23,0.0
ticker=PD/year=2006/day_features_PD_2006.parquet,source_raw_root,0,23,0.0
ticker=PD/year=2006/day_features_PD_2006.parquet,source_split_normalized_root,0,23,0.0
ticker=SAVA/year=2023/day_features_SAVA_2023.parquet,date,0,24,0.0
ticker=SAVA/year=2023/day_features_SAVA_2023.parquet,ticker,0,24,0.0
ticker=SAVA/year=2023/day_features_SAVA_2023.parquet,bar_count_raw,0,24,0.0
ticker=SAVA/year=2023/day_features_SAVA_2023.parquet,open_raw,0,24,0.0
